Real,Prediccion
3520.72,3615.739041519797
3924.06,4319.478593444577
2714.52,2678.610485750274
3233.34,3565.987162905427
8055.0,8137.948643722884
8278.66,7871.413901994769
2775.92,2802.3091717197894
3696.96,3932.2140446461945
4977.31,6296.3100411420055
3915.94,4017.385395092275
1240.95,863.6187369893014
1860.12,2138.837712545568
3551.4,3972.6410994328926
5305.4,5442.029216000603
3293.4,3573.7715484100554
2349.12,2334.301729922323
2465.5,2451.1827742600835
4929.44,6532.138033706551
2586.16,2604.7576407246816
4483.08,4706.981962973974
5560.1,6907.249352134342
1960.08,1563.9289890958153
3111.12,3413.158142119237
2160.41,1800.7795184726356
1241.43,928.8426001585058
4328.94,4446.660821489544
3775.68,3904.448668408164
3062.76,2973.4979024891545
2008.65,1694.259688562397
1879.8,1261.1569816337988
3403.6,3873.9009464721403
6589.24,7375.571322342523
2439.12,2483.951664663211
1847.88,2157.599872760131
3560.4,4109.194159194685
5431.16,6738.799771484413
3108.48,3146.9637483864553
2135.63,1752.8675682462126
18612.2,12542.624097763884
4423.8,4774.198262683081
2325.12,2042.0046557735832
7647.38,7451.361534531185
4958.52,5165.64783214516
2454.48,2407.582347477326
1774.26,1229.5721494499712
4136.77,4775.484724698519
3160.68,3059.4379069270126
2218.14,1985.9004546602328
3006.72,2981.988094087066
2815.0,2854.6165107815523
3493.32,3404.9769258179913
4195.59,4566.598140116468
3960.88,3988.3844701961334
5013.8,5134.268063337397
6053.32,7327.730355308502
5398.8,6681.6425967185005
5499.36,6705.782034486816
4749.96,5630.674505983188
4024.02,4845.422684598372
5534.98,5780.639988841536
2178.85,2381.8690876230885
4525.2,4628.3052350983035
2316.09,2001.6516110924322
2388.84,2280.0105305767156
3242.4,3358.6166285009076
2100.36,1809.6189849255315
1785.3,1952.5103394556281
2558.72,2555.82293933869
4137.98,4870.917882880378
2098.86,1869.5019147049697
3099.68,3280.724421188892
5177.9,6309.591888425899
2077.08,1914.905923678174
7682.64,7724.958491000985
3199.7,3272.486462602379
5463.26,5706.7289927929305
2527.36,2616.7520999444714
3557.52,3600.680465013076
5325.8,6576.97456252279
2752.8,2663.0514274025063
14809.6,11358.40032844483
1567.14,1458.5363200441589
2346.9,2159.2905596839637
2456.08,2640.81368775352
1945.26,2371.5346974512413
4790.16,5085.088309176237
5155.8,5258.513900818754
5632.96,5558.749095634796
3390.48,5676.73713072522
5295.2,5255.412571557041
5031.99,5549.959867439116
1833.66,1184.9837743747757
1729.7,1248.9646765753805
8045.73,7295.297048535238
2640.2,2577.7691728712034
5439.84,6594.583520087173
1153.38,696.134585972226
7906.92,7788.26729504337
5263.3,6822.219604366623
3883.32,3836.4162592696393
2764.8,2727.6115606914027
3939.68,3990.3287640451363
1963.26,1357.609593550701
1692.84,1708.4783059234014
3317.88,3263.2044066663
1664.2,1544.4269753300614
3356.22,3310.6517269781816
7704.36,8128.469434621889
3661.14,3641.394992095644
1897.8,1477.2741969207545
8713.44,9929.48553404014
4609.6,4924.151599558854
4603.14,4670.7809199734675
4985.54,6413.167108111113
3987.2,4064.220013687911
1735.5,1143.1998684127693
5748.8,5691.114636077653
5069.74,6163.839970995665
7288.64,7769.081057078283
3224.79,3519.3362471395685
9046.08,8535.623930118081
3137.26,3130.4500091323025
5417.86,5605.397345655127
1051.2,274.28784671358335
2083.32,1815.764593795202
1490.72,1162.6964829932222
2826.96,2810.6744117218805
3016.08,3191.786700790528
3250.2,3240.1050518246993
2000.7,1842.936925064103
4502.88,4918.731108308302
2327.7,2341.746982667675
1704.8,1128.6221188383352
3776.4,4171.331020200712
2488.29,2254.947489819715
5163.68,5305.508407763282
3682.8,4122.522906485561
2192.64,2075.197566466477
4192.86,4114.15998125268
1916.16,1348.1342993425997
3160.92,3215.5780927551896
5805.6,7191.05539420983
3829.56,4113.511952095587
2021.04,1655.4676302820371
2409.54,2067.198510464851
2753.73,2875.632257445246
3082.59,3298.9053454563873
2559.52,2481.3353723102846
2059.26,1803.4305101057098
5880.0,7238.841387406905
3301.44,3546.4960400739146
3908.04,4262.44875343963
2686.92,2710.4591068644495
1562.68,1192.768844324496
3502.94,3529.3281997128397
3082.59,3228.6970389890375
2230.98,1987.012782811903
2266.96,2291.242484256625
1237.98,955.7120319556761
2882.0,3253.762714032966
2325.28,2387.932109982834
2403.06,3552.8794293964856
5275.9,6700.383283849853
2774.64,2942.6191278085735
2228.03,2001.7350492254736
3610.24,3745.711412880819
8710.24,8173.123910541262
5969.32,7274.332047593911
2105.52,1851.6390275024532
1711.35,1161.5402242396658
2582.93,2614.578961174744
3300.75,3698.726738797777
2067.96,1757.5390659779214
3252.76,3193.3763579653805
2161.74,1763.4482532252969
2477.16,2472.506942228889
5230.32,6542.028007189712
2317.92,2185.539999832421
3057.96,2988.136885465932
3616.08,3650.7940591459555
1759.08,1969.1556921200372
3313.3,3832.7024031139717
4080.8,4181.981123635829
4765.4,4981.848322384105
1979.15,1686.7844336822118
2599.76,2384.3644437840067
3979.68,4053.89492280995
1647.44,1477.5497973080546
2666.16,2834.9452391287323
14044.8,10708.01146512086
2159.34,1935.3574269695246
2289.42,2049.870454053046
2765.88,2751.578350280499
4304.64,6083.004033914367
3236.1,3754.528361891802
1577.3,806.5110661621693
1922.34,1472.7140821789899
1755.45,1302.8078131420189
2133.39,1879.9043172525435
5707.53,5806.3110683608975
4177.6,4221.509370720303
2398.92,2319.306465699854
4722.64,5915.954187900999
2178.18,1861.9954529314446
13161.3,10823.669873489183
2946.69,3010.1795305089727
4756.32,4967.016698610336
5071.2,6590.432419397372
7245.56,7685.766223458779
6648.88,7364.204872772703
8362.2,8363.324287493659
7048.64,7576.931273842705
3687.84,4043.0192121519776
9857.28,8584.415717558826
2490.88,2282.185322969952
2388.19,2238.3028260254505
4077.24,4524.209852966436
3313.44,3300.6658695019196
5737.92,6816.29617180931
3339.84,3475.2274884913404
2349.36,2227.31136817249
5153.4,5233.540411327151
11278.0,9567.871693247858
8777.88,8550.887881143908
2126.2,1932.4431349393908
3038.04,3079.764527817024
4019.82,4014.3246789473797
2634.24,2907.624784032738
2049.96,1679.989119782279
2972.7,3051.931688705221
2269.68,1993.8862329744215
2434.8,2222.632298911507
1980.72,1449.6680469797766
2286.9,2128.458217592771
2888.46,2996.95172400688
3051.27,3255.167489728554
7060.56,6928.0997223182185
2522.24,2595.1235267373268
5372.92,6710.392418440348
6961.67,8705.719908553805
5984.16,7297.809308021986
1335.24,485.3201160694862
6435.0,6192.2711037000245
7515.4,6962.693441922314
4987.0,5048.059290291523
4682.16,4661.517646199467
2888.2,2856.71544146996
1644.9,852.340934337486
3131.64,3357.6433146636555
3358.8,3996.8338969247707
1131.63,470.25965716057544
7541.44,7843.623011612579
3507.68,3633.3957720424078
2965.32,2994.2611248928806
1758.42,1119.3940924631206
3395.28,3330.883587723032
9048.0,8470.215743010003
2765.4,2665.7222685006964
2793.84,2727.1894690358404
2705.71,2706.2204244966015
5763.78,5845.276477506368
6560.8,6344.665112115348
4471.92,4795.06917691108
4450.18,4841.348779050237
3314.43,3635.111513734968
3917.2,3908.633303235518
8165.92,8040.588301595573
3200.58,3597.811749712124
4185.0,4359.781230450355
1923.4,1691.9038998183778
2703.89,2785.3169927268245
5431.58,6784.966461401251
3485.02,3438.0982985456976
4261.32,4354.242315390453
8832.0,10168.545218729752
2258.34,1931.6689637782356
1566.0,1277.6572619920707
4260.48,4258.930880536802
3166.68,3159.7742640623
8551.14,8028.250114367451
7645.4,7725.417109940345
1679.12,1627.517809382116
2353.89,2215.2414676208828
1167.3,668.1206390618236
3537.38,3588.5563999837686
3247.0,3674.1371801551995
2888.56,2923.5441780056462
3892.2,4520.699735176719
3852.18,4204.866177660804
3301.9,3300.6517708878037
8342.62,7919.242263418813
3456.16,3705.026504083864
2144.0,2023.8354216764465
5885.74,7307.261418740456
4991.61,6162.653256277517
2366.08,2334.0210907560577
1114.53,394.6956584553245
5569.48,5592.632436050442
2156.04,1838.7641785233673
2107.8,1894.8001312956048
2590.68,2531.0932165544345
2029.72,1577.145480080283
2453.36,2318.87729214259
2803.14,3061.3818625548665
2449.5,2321.071319063123
5592.4,5583.500388130451
3092.0,3266.930487093152
2810.8,2772.6088582120756
2098.92,1903.9851597845654
4082.4,5072.007317225511
1833.18,1411.1680511188106
3545.0,3940.132487554827
3070.96,3326.6657641213733
6263.04,7154.888481366688
1872.24,2108.149478213547
5465.85,6722.314556429768
3550.82,3716.499223315741
2755.84,2716.2889048453544
3060.96,3034.0945569762316
2588.72,2478.6142035447665
1696.0,1076.267996671707
4554.56,4566.770242317421
3718.26,3726.419843227668
3648.8,3751.0846227353522
4351.84,4290.700769171019
2328.24,2114.371064163708
4446.96,4683.78750663292
2587.56,2409.7114480797427
10503.6,9277.483290776334
9366.6,8791.761497933307
4286.7,4443.321400365792
11133.2,9430.92833575976
2255.61,1918.3505593393793
1589.9,773.8796803951409
2382.45,2374.602364823255
7532.64,7154.459063880531
2275.42,1860.770605619824
3114.96,3159.231782967385
2180.29,1813.3419517790735
4586.64,5815.230329661597
5031.72,4981.8504424506555
2556.08,2605.2601684266265
4221.42,4648.456151290298
3396.5,4025.6466984452545
3458.28,3467.078621093253
5444.85,7039.689155562117
7644.16,8014.96510541763
3384.22,3437.473216350385
2107.12,1980.9095146131385
1751.64,1063.9292909715705
2348.71,2120.367879444205
3049.0,3063.909766345332
6493.76,7307.503696076748
2283.3,3216.053876740476
1803.06,1309.765464783096
3231.06,3286.881790949261
4536.18,4675.295198123093
2460.88,2444.2518160609197
3692.4,3837.2455974958284
2927.6,2992.962050032569
3277.2,3309.6319053563366
3311.91,3728.1333050479006
9089.92,8407.106013219583
2604.3,2556.3571380054127
3072.96,3120.9249056091467
4306.92,5394.928189361277
1431.25,491.6739227643002
5565.8,5494.079058737205
3248.3,3893.790241717177
2613.0,2606.068671884661
3166.47,3399.119322677856
1924.75,1692.632425687977
3581.04,3988.1540048034203
8891.2,8456.570639198313
7461.6,6996.475653054242
3287.62,3335.3504769087886
9545.6,8958.29083855334
1932.42,1384.8622240111408
4756.2,4993.185731507332
2407.84,2466.6285472773397
5506.48,5672.1444233251605
2747.36,2715.3905857071877
2208.24,2174.8459514588612
2649.33,2791.076941161753
8510.32,8120.3712934571195
4252.5,4408.709716873664
5094.0,5061.518011828637
1726.1,1167.4867396232376
1174.17,638.2281653510117
8769.04,8297.618695031499
4174.72,4231.635213992595
4145.04,4444.37658389137
5604.0,5642.818100064125
2907.72,3092.402263158081
2387.77,2237.9320023882065
2036.85,1999.729092123369
2467.9,2412.0171775914932
1772.76,1916.5891046632023
4534.38,4694.39025962294
2482.55,2562.217161618417
1536.3,574.0300256053688
2485.52,2351.88171431079
8600.8,8035.878896853579
2862.48,2810.740131945553
2581.12,2414.1076561296395
4567.36,4597.7330326064475
12545.1,10351.716176514912
4187.16,4500.526069087202
2197.02,1920.1364961678319
3853.6,3874.3546300323414
3136.0,3215.4791186993134
2812.8,2793.8654072524405
5472.16,5470.043612761132
2935.44,2929.196601998088
4427.68,4394.500068873966
2416.33,2361.0622434807574
1937.25,1413.1900465785347
1968.66,1556.7734875110036
2734.08,2622.827270559399
3120.21,3560.565291534589
3239.91,3616.004087619638
2484.12,2379.031220800618
9150.4,8474.734854115633
3880.08,4140.173059720948
1858.26,1317.3731325269318
2166.36,1972.4861205231946
4067.28,4251.165885516586
2758.8,2771.7907427588943
3755.52,3998.9905400322023
2505.2,2645.7361265193867
2979.72,3218.919613033273
6649.8,6619.400506142882
2176.51,1898.8617476141253
4105.36,4050.2904249071453
4402.72,4423.825777802218
2404.08,2249.8202745370963
1805.7,1914.9808389421933
5856.62,7154.6371609002235
4285.76,4243.326854210258
1974.36,1444.6893953661756
2256.64,2329.45946129205
3865.5,4123.715268763661
8149.12,8092.304338563234
5701.8,8530.581903387423
1997.76,1555.4218557679142
2314.56,2218.381310083867
2889.72,2846.769384450494
3378.48,3390.585609239817
4919.2,5037.549915867014
5057.78,6115.052293824983
2217.18,1822.0385184355127
5370.12,5446.344746919234
2992.08,3021.5921469408513
2389.52,2148.189507731462
8482.54,7737.64975608217
2630.28,2517.950737643252
1119.96,368.0088078740273
8733.48,8315.109580251648
2807.88,2766.3941281031566
2445.52,2248.3440068835516
2535.1,2466.4883937542636
4463.46,4489.50545301081
5615.84,5437.252519863423
1723.4,1244.3400643932682
3323.32,3356.6303621262905
1978.56,1512.9883008851893
2307.83,2212.430031744465
2401.0,2137.488885634435
2628.09,2682.9180581970522
5582.0,5581.95911610779
5557.6,5491.019786226225
2695.32,2857.6744728359845
2345.63,2302.701910712536
2124.42,1818.9676400724857
4000.96,4045.368333689308
7442.4,7606.701592665953
1567.14,1400.922942152033
3668.96,3768.9370055939144
1201.86,704.6358277940535
5441.8,5462.728538352108
3744.07,4521.151356779754
2643.76,2694.4755525566525
4008.24,4353.297325034089
2562.24,2495.4729584728575
3001.12,3237.000993972888
4570.92,4744.671655438022
3893.28,3969.1695216688404
2184.28,1774.490246824348
1658.04,1641.0095974223068
1774.44,1836.3525986161112
2624.4,2629.649172905727
6321.8,6209.1772296249
3184.56,5488.457199754268
9858.81,8723.916895918068
4096.82,3997.305915839179
4209.6,4222.4095736627405
3811.06,4449.118158899353
2718.6,2698.936514324283
3102.12,3115.755790537911
8148.14,7698.666008547998
9130.68,8679.679728891913
8628.16,8270.378032007284
1713.9,1165.214515069455
8512.92,7982.800036877361
2730.28,2741.148423148752
2744.21,2797.606124283995
8619.24,8252.73120628738
4074.28,3989.041773687057
7538.4,7213.017962521406
3030.4,3664.6324105094664
2376.29,2301.100256340056
4401.36,4477.816476187145
8054.76,9671.196527179507
3518.16,3594.0769838588694
2894.3,2930.929756231264
18212.3,12404.30959756302
3081.3,3154.350200971092
5484.72,6707.087315081679
4819.6,5042.249739656576
3423.14,3436.1165527989015
3302.88,3224.612508745462
6164.4,6234.405731936347
2688.4,2611.1259042897454
4532.36,4755.577828015661
4609.5,4654.856791766766
1996.38,1480.4326056307373
2385.53,2315.702709408646
4195.38,4113.50484814903
3030.02,3028.2889606491444
3804.5,3840.0948842335565
5831.84,7022.936398987769
5173.74,5145.788123095148
3278.7,3673.2505476071256
2348.32,2465.3243091506265
3921.4,3873.682880399485
5355.87,6575.291460452383
1629.0,1494.2548055899088
3167.82,3418.7027694877506
2959.74,3058.0441588328795
3840.7,4515.008080323923
5451.6,6830.455096359898
3266.4,3212.1989911982746
2638.32,2542.811443858589
1697.35,1185.5696277725983
5073.8,5310.52397541135
2017.68,1666.9245485585443
2657.41,2727.8852596991856
4171.6,4599.155503810425
2444.54,2270.9012817514376
2039.82,1660.0934120959892
5493.93,6754.426938809274
1510.12,971.653068302593
9452.52,8773.475479266956
1885.44,1459.3944120776532
3733.12,3842.5603980398864
1158.45,639.2366051061845
1949.1,1409.0180912942824
2377.84,2464.7000376784417
5255.2,5465.866686136365
2342.48,2042.3076028253736
10946.9,9544.268017502605
5924.1,7304.349561101088
2013.83,1627.996036628514
9634.68,10170.637022086503
3265.4,3753.3789287807012
4391.1,4531.5078152613405
1242.18,910.2226616257112
2594.06,2500.47033158285
2192.82,1954.5474941841494
3389.4,3375.435970100136
7326.2,6991.56589842816
1746.72,1840.4379908836463
3427.2,3466.614520063278
1641.52,1432.4646920275054
5125.12,5407.667172241294
2177.7,1854.4500194184457
4018.0,4036.9402505301878
2226.9,1975.2362399851372
2282.07,1956.7073459230833
2912.76,2813.9979991370838
3410.56,3553.433509305507
9094.2,8621.15426560004
2481.28,2320.2013122569297
5610.88,5516.8904012545445
5256.72,5366.968210444133
3577.6,4089.3793454593233
3146.8,3363.8203730886835
3698.52,3785.2539822278577
5211.92,5269.027266577781
5228.74,5483.943109240849
2519.52,2541.8166783360593
2922.39,3076.2362241027604
2567.12,2460.604365462339
2981.2,3363.0798328490673
1844.76,2111.8070913914544
6416.16,8047.6620185610245
3064.95,3277.2908722776683
2866.36,2962.9692807972897
14550.1,11258.88379699946
4317.84,4558.944581389176
4907.56,5045.802957094396
6490.4,7262.002941721066
11279.8,9838.746568201888
1949.04,1385.920651854155
2808.61,3029.0419360398664
2467.57,2409.4318829376643
2573.2,2858.1497209735026
2602.9,2557.237510360017
3411.84,3472.1719186690207
2844.36,2782.057061407004
13094.4,10593.178604752753
2824.3,2863.3061088935465
2772.48,2759.052921050328
1373.1,1031.8031561556
2478.8,2577.90007854081
2088.48,2001.6790937689102
6076.2,7450.071943531144
5066.2,5233.159909533277
2314.27,2180.930465968924
1604.15,830.1334013105698
4274.08,4262.6766953877595
2887.9,3244.067766014101
3958.92,3921.53247918771
2055.72,1752.021819120343
9734.76,8902.47310051798
1823.04,1938.4893602019874
2098.95,1919.19952669547
1939.2,1487.271275938413
4810.91,6193.381370189356
7359.64,8971.398955263594
2934.45,3218.0458093345387
3983.28,4152.732629115553
2261.68,2288.170677859611
2719.29,2806.5474485948343
1652.88,1444.7920518431356
5317.62,5294.817802777812
2737.42,2806.7016035600027
5098.0,5329.6772271052505
2900.43,3084.1458501923316
2607.84,2506.142025465122
2610.88,2443.4263142125437
2343.88,2089.266657646468
2806.83,3035.185011461095
6724.2,7381.775008307497
3323.34,3562.3532481199036
5225.4,5204.348436421089
15694.6,11476.685930911048
3508.68,3609.7149570939364
9196.04,8544.73299441382
5348.56,5400.266991557766
6277.86,6054.014857556649
3816.72,4204.7300585949015
3737.28,3764.5181920895266
5000.2,6295.288531953131
4845.12,4755.406228027205
3458.88,3514.751805770011
6305.7,7772.25812020955
5265.0,6459.182127113663
5210.0,6582.046163425923
3053.4,2966.246971965984
1549.7,620.4932474706666
3256.29,3561.4089206792833
2434.25,2274.0041033664493
2756.4,2749.765227437323
2227.12,2008.4049437751519
1146.99,532.918256461362
5593.0,6995.302464855762
2400.72,3515.297555209674
5592.6,5572.532309375656
2916.4,3365.5894735317397
2301.95,2059.630698550991
4919.04,4903.181669237867
2784.08,3381.5843959382273
2772.16,2961.223864902002
1400.08,794.3335855681253
2421.4,2397.350510697177
1829.88,1241.5194207005152
5434.95,7171.095630976719
5112.24,6582.432058855318
2924.6,3059.4951705749336
15902.4,11459.550545584061
3947.04,4182.810553697567
2472.72,2323.5599595414133
2613.92,2451.5634915851224
3852.16,3908.4592352627515
2128.14,1932.5283010507683
1928.82,1463.0996068652566
1612.92,1342.2009800982196
7172.88,6958.228109201145
3723.72,3936.62304227626
2996.4,2944.255653198945
7330.96,7341.212678310312
2411.92,2619.499012657443
8705.6,8317.122776960967
2360.05,2293.3310735714185
18958.2,12657.842219062495
7186.8,6673.490405996299
1922.16,1387.6687737687062
5417.0,5350.553528613698
1800.96,2081.351187443691
1303.68,430.31703108329384
5122.0,6555.665737170053
9324.48,9155.75331954373
6872.64,7442.692087083604
8815.82,8112.974506431086
4859.82,4820.372132028599
2377.8,2193.930527055325
2452.64,2410.4645791078983
4267.92,4649.177259182747
3250.38,3345.6080890231497
3123.6,3508.7921576154113
4341.44,4364.183999363224
5413.4,5509.914403200315
6858.72,7479.127472942935
1087.44,236.51540352532356
4835.7,4865.561318567165
2242.31,1769.3033218924393
9374.4,8857.852511466595
7302.0,6925.563469045335
2945.18,2950.3149175337076
2114.49,1825.6458959379615
1825.05,1375.7846355172878
5727.12,6890.141589824849
4390.72,4310.121760561713
2559.12,2830.3959180141082
2490.6,3697.4533303818353
1966.58,1549.140077504877
2724.24,2719.2462315241573
4568.28,5663.0818366673775
6856.56,7787.872061567394
4907.7,4892.593583780143
2319.38,2043.5580386968659
1902.18,2186.0532856849295
3161.2,3202.5286722251367
2107.44,1759.5673726603254
3804.96,3877.908877992064
6660.72,6387.780207949156
2104.3,1945.8780987397731
6681.36,6647.913238018238
13482.7,10655.169264568176
2872.64,3022.997216576674
1571.46,1428.4677719794554
4113.48,4112.47832951206
3769.92,3753.6109183982517
2643.4,2591.5192610739414
3548.44,3491.7414014709084
1703.52,1813.9324011478984
1133.64,491.55510197159583
3430.4,3571.57945296875
2979.34,3063.7338141697146
4774.8,5014.223134726995
3690.68,3688.1425353824234
2747.99,2775.4623856759245
1190.49,704.5236371415367
2256.12,2187.16902205885
4860.0,5038.117232945437
1886.58,2166.056657031426
10495.3,9588.23920532286
5185.31,6386.146931717865
4290.48,4358.5849342205765
2592.9,2567.112661184914
1240.38,848.2269970477228
3455.62,3457.637523791749
2832.06,3087.9148542735056
2785.12,2886.386162037681
11007.9,9333.247396649876
3955.98,4261.146919495153
2831.4,2668.074154140202
3489.64,3498.028674395033
8345.74,7893.760085157715
1885.68,1320.6515628276748
2850.12,2792.2827273965486
1659.2,1468.5455387504935
2304.24,3132.5946391137804
3543.1,4007.8243563131145
2005.64,1565.697828805135
2312.16,2333.9786375435433
8382.96,8385.886245917794
6809.22,6514.062844047619
1558.55,860.2109229375901
3267.36,3478.382624503205
1782.42,1931.2603075912702
2151.06,3117.2668412731164
4341.6,5465.520140543045
5298.0,5290.586768715388
3355.47,3603.4560188179075
3352.8,3939.809714421219
5375.24,6559.175430164916
2019.18,1700.6803823641958
3475.2,3717.9973381867458
2671.12,2755.7141115088543
9501.96,8779.437789565627
3586.24,3567.0606084722804
2320.08,2170.8667193057836
2377.1,2309.8150611879737
1675.36,1581.9289307920353
2688.6,2621.6532910958285
3783.4,4254.04332302872
1691.65,1203.6603108972895
3677.04,4109.97173982582
5824.84,7151.810492210514
2269.26,2083.254500165557
4760.6,4902.930715787112
3791.16,3848.4445030648785
6838.72,7714.262830307362
1749.48,1804.109212542463
4111.94,3972.4138637967535
2794.41,2713.0268813694674
1861.38,2127.889502982028
3021.21,3281.050333889203
1973.22,1563.585869617751
2921.31,3288.1605839164695
1034.67,121.69469875952291
3163.7,3536.0437648361058
1954.08,1406.6312115183036
4678.8,4901.780289605453
2362.48,2373.0382129544887
2112.5,1797.6726352160085
7147.44,7024.310195321448
3983.42,4046.1303577727504
2912.58,3093.2010019674635
5566.8,6708.6499312217675
2436.98,2354.7004543976527
2603.12,2923.3431256062577
3962.0,3815.6630434312265
6299.26,6328.912030400124
9702.0,10192.604146773196
2606.76,2609.3626441716387
2012.16,1656.2532902815983
4209.8,4274.661849687451
1906.74,1520.626168028678
2037.5,1785.2838452794294
3502.56,3658.133089727233
4031.64,4145.189088691373
3167.04,4097.137876934132
5244.85,6374.747081253634
3736.18,3738.975245366546
7543.92,7295.352477388142
2607.36,2468.3454442031834
4171.2,4969.096768391348
4590.36,4614.159611822779
8072.22,7640.819756080777
3687.68,3772.822223742074
1576.24,1095.348329598507
2385.18,2240.5788754668047
2247.2,2175.35380080679
2326.2,2208.2169920886245
2380.98,3497.2586471248233
1977.12,1510.4794164037703
3067.2,3032.09544633095
2316.88,2102.7185882663925
3438.54,3535.280443964177
3216.6,3717.466966094895
2598.3,3606.390126563383
5690.86,7043.421005298576
1861.92,2163.826469025109
2610.09,2505.800692293242
4500.48,4492.406869994245
3423.42,3767.527274412423
3828.44,3809.181697430946
5833.0,5678.335875299916
8363.94,7907.304019593334
2798.4,2886.0308009597957
15751.8,11631.747696091494
3670.08,3761.3964633212854
2654.73,2843.707608009994
2309.4,2041.6139026559495
2136.42,1798.2534372725459
2508.73,2389.152101314394
3799.8,4104.524829349482
3723.36,3868.5489861273145
2725.24,2838.3154356346568
1985.16,1594.9521422857451
1056.27,202.88809843669605
1648.28,1442.6958332454378
3797.64,3827.4315703488537
1929.0,2364.7487271353475
4761.9,4727.737835808875
1473.7,634.8688341650604
2954.56,2946.3723573180705
1162.98,649.9456931073955
1259.19,1070.433918559309
3467.38,3433.572843203119
2135.21,1724.9680931084167
2092.86,1661.4696494395575
2317.63,2016.3503940840938
4034.94,3976.9172344788803
8382.4,7776.588689689479
6451.2,7258.167925008034
1930.26,1293.4160789405896
2584.64,2520.0308380830775
1468.52,909.6131896090938
8011.44,8355.62832013712
3854.84,4548.1292865944015
4958.6,5035.520013658006
4630.2,4911.932541640052
2706.48,2761.1615698210735
1196.28,662.2898702746215
4473.36,8143.7581261258965
2889.48,2916.972455948082
3379.74,3454.3681768082224
2584.16,2429.7350439820675
1943.28,1594.1238146129654
2869.4,2871.183513802667
5943.7,7176.768348716361
4254.72,4268.117293956653
3660.02,3659.3557427841297
3553.6,3682.6504979932906
3020.31,3386.6902638423
2651.12,2680.8009340685385
6040.54,6077.826874885175
2183.92,2215.169005084337
2138.88,2061.0835071125457
3804.48,3833.0122815926898
3081.54,3102.1169254160995
3451.14,3442.8139602292686
12373.4,10308.155269128836
5089.2,6125.852932155369
1967.58,2374.22240954438
3798.72,4219.375423316533
5557.0,5488.990578949761
4705.56,4937.327400814369
2276.88,2220.607237901091
2522.73,2474.6580801336295
5160.98,5483.129177987519
3559.04,3675.133526696867
5000.8,5151.445458179582
2747.36,2802.6016234011095
2917.8,2933.847678361504
3570.36,5897.376250700112
4485.12,6106.246670635872
2047.8,1781.3143618948734
3886.02,4165.210015988028
3452.28,3501.6781067585616
8231.86,7702.952578935759
2811.52,3498.0911472961034
5592.73,6827.015046006878
3624.6,3690.0983613204626
1822.62,2023.6124789237974
3663.18,4117.956448635963
3210.76,3271.2810946179543
1847.28,1225.0895883394796
2954.0,3081.5027993546973
2631.72,2691.156265620326
2371.9,2249.9143312684264
3106.88,3102.244151021612
2838.96,3152.125410154302
2403.0,3441.2457876680364
1940.85,1595.2410954533443
3520.6,4071.4770855500556
2566.24,2431.755066855545
5377.4,5399.492315372154
9443.4,8877.132959028193
5153.4,5310.585538210493
5056.68,6080.820681678406
10126.8,9227.153317669616
3732.32,3861.91941673984
1127.01,387.6355055909189
1676.04,958.071213884883
3987.6,6529.377246476397
2960.2,2927.7540714795796
5648.76,6836.412742843917
2886.72,2964.4049201914313
9101.12,8424.53832450584
2618.7,2616.64592832392
6021.92,5888.749358807314
10363.5,8721.89734006134
6849.18,6459.359574438937
3922.2,4268.785293095425
3264.52,3266.3193918002216
3692.5,3708.1527947910145
4487.4,4605.748438496397
2635.92,2494.3551064230887
3859.2,4888.591876141176
2217.39,1798.6849601977274
4112.32,4044.4377292187164
4766.8,5063.595034988735
5552.88,6728.350760649644
3560.2,3644.052871233167
3759.3,4440.303978610413
2339.05,2138.367894344151
3904.46,3822.79563511193
2554.86,2492.4333341042548
5383.43,6601.578901883917
1646.46,1632.4755594897497
1522.25,868.618613349312
2927.0,2990.973575586986
2022.06,1646.1049588657042
2642.52,2592.0833522602734
3412.17,3777.427678675367
1094.88,638.8306355366421
2528.47,2493.59042885943
2514.72,2560.9460863483055
3893.4,4122.127535815993
6160.8,7610.309310295404
5464.36,5698.505440246448
2422.07,2157.651250296818
1653.6,1608.881342777835
2440.34,2470.5110916417507
6088.14,5927.355196512253
3606.3,4050.323585312164
1790.4,1413.0176148680648
1851.42,1309.853470355214
3733.92,3794.621852040469
4101.68,4757.10166878257
3292.0,3517.348683666505
2128.02,1933.969189747575
2816.37,2998.832134741291
8565.3,8452.815450518847
3314.07,3588.2875651190207
1957.32,1429.9938438179415
2714.13,2972.096356919814
3938.4,4189.075856426656
2025.6,1797.3221270754793
3326.0,3665.587292160988
2008.56,1577.463015383306
5596.92,7031.340428386891
5989.48,7343.625938848532
2435.1,2350.262084226457
2366.21,2153.9482692480924
5604.24,6656.066191457825
5316.3,5617.949557531425
3480.0,3508.3410298588497
2445.2,2463.2207169475805
1636.4,1488.521788561813
3632.0,3803.4826405342756
11968.8,10193.560174137312
3502.18,4037.6485289198554
3480.36,3542.709645103014
1869.24,1242.7764586657577
1801.26,1950.132681320023
2162.79,1763.0090216604867
1646.28,838.6822455686424
5214.22,5488.44863485182
1920.36,2407.3494103093362
1922.58,1432.3452782998875
4319.84,4520.407503314538
2733.5,2838.1918761044108
1045.35,172.70838483634088
2359.2,2407.13846455545
1956.0,1290.7958685569101
2543.52,2736.828113196785
2807.36,2907.7671601138627
4457.28,4446.120805121955
